"...1","SegmentR","PEPR","AgeR","TimeRelationR","IncomeSourceR","ActivityR","NationalityR","CommonAddR","ProductTR","SubproductR","OperationTR","MonetaryInstR","DivisaR","ChannelR","OperabilitySR","OGoverR","SARR","VMR","VOR","SumSeR","SumReR","RSR","AAR","SendingNumR","ReceivingNumR","StateOpeR","StateResR","MunOpeR","MunResR","CountryR","row_median","tag"
21535,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,5,30,5,5,30,10,15,5,10,15,"Low"
21536,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,25,5,10,5,20,20,10,15,5,10,20,"Low"
21537,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,25,10,20,20,20,20,15,5,10,20,"Low"
21538,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,5,10,5,5,20,20,15,5,10,20,"Low"
21539,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,10,5,5,30,10,15,5,10,10,"Low"
21540,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,5,5,10,5,5,30,20,15,5,10,10,"Low"
21541,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,5,30,5,20,20,10,15,5,10,20,"Low"
21542,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,30,20,5,30,10,15,5,10,20,"Low"
21543,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,10,5,20,20,20,15,5,10,20,"Low"
21544,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,30,20,5,20,10,15,5,10,20,"Low"
21545,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,5,10,5,5,20,10,15,5,10,10,"Low"
21546,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,25,10,20,5,20,10,15,5,10,20,"Low"
21547,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,25,25,10,20,5,20,10,15,5,10,20,"Low"
21548,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,25,30,20,5,30,10,15,5,10,20,"Low"
21549,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,25,5,30,20,5,30,20,15,5,10,20,"Low"
21550,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,5,25,10,20,5,30,20,15,5,10,20,"Low"
21551,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,5,10,5,20,20,10,15,5,10,20,"Low"
21552,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,25,5,30,5,5,30,10,15,5,10,20,"Low"
21553,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,10,5,5,30,20,15,5,10,20,"Low"
21554,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,25,30,20,5,30,20,15,5,10,20,"Low"
21555,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,25,25,10,5,5,20,10,15,5,10,20,"Low"
21556,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,5,10,20,5,20,10,15,5,10,20,"Low"
21557,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,5,30,20,20,30,20,15,5,10,20,"Low"
21558,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,25,10,5,20,20,10,15,5,10,20,"Low"
21559,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,25,10,20,20,20,20,15,5,10,20,"Low"
21560,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,25,30,5,5,30,20,15,5,10,20,"Low"
21561,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,25,25,30,5,20,30,10,15,5,10,20,"Low"
21562,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,5,5,10,5,5,20,20,15,5,10,10,"Low"
21563,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,5,10,20,20,30,20,15,5,10,20,"Low"
21564,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,5,30,5,5,30,20,15,5,10,20,"Low"
21565,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,5,5,30,5,20,30,20,15,5,10,20,"Low"
21566,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,5,10,20,20,30,10,15,5,10,20,"Low"
21567,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,5,25,30,20,5,20,10,15,5,10,20,"Low"
21568,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,20,20,15,5,10,20,"Low"
21569,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,5,20,30,20,15,5,10,20,"Low"
21570,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,25,30,5,20,20,20,15,5,10,20,"Low"
21571,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,5,10,20,20,20,20,15,5,10,20,"Low"
21572,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,5,5,10,20,20,20,10,15,5,10,20,"Low"
21573,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,25,30,20,5,20,10,15,5,10,20,"Low"
21574,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,5,25,10,20,20,30,10,15,5,10,20,"Low"
21575,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,25,30,20,20,30,20,15,5,10,20,"Low"
21576,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,5,10,5,5,30,20,15,5,10,20,"Low"
21577,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,5,10,5,20,30,10,15,5,10,10,"Low"
21578,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,5,10,5,20,30,20,15,5,10,15,"Low"
21579,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,5,25,25,30,5,20,30,10,15,5,10,20,"Low"
21580,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,25,30,20,20,20,10,15,5,10,20,"Low"
21581,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,25,10,5,20,30,20,15,5,10,20,"Low"
21582,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,30,20,5,20,10,15,5,10,20,"Low"
21583,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,25,5,30,20,5,20,20,15,5,10,20,"Low"
21584,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,25,5,10,20,5,20,20,15,5,10,20,"Low"
21585,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,25,10,5,5,30,20,15,5,10,15,"Low"
21586,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,5,10,5,20,20,10,15,5,10,20,"Low"
21587,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,25,10,5,5,30,20,15,5,10,20,"Low"
21588,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,5,30,5,5,20,20,15,5,10,20,"Low"
21589,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,5,30,20,5,20,20,15,5,10,20,"Low"
21590,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,25,10,20,5,20,10,15,5,10,20,"Low"
21591,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,5,30,20,5,30,10,15,5,10,20,"Low"
21592,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,10,20,5,20,20,15,5,10,15,"Low"
21593,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,5,25,10,20,5,30,10,15,5,10,15,"Low"
21594,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,5,30,20,5,30,20,15,5,10,20,"Low"
21595,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,5,25,30,20,5,20,10,15,5,10,20,"Low"
21596,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,5,10,5,5,30,20,15,5,10,15,"Low"
21597,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,5,25,10,5,20,30,20,15,5,10,20,"Low"
21598,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,10,20,20,20,20,15,5,10,20,"Low"
21599,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,25,25,10,5,20,30,20,15,5,10,20,"Low"
21600,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,5,5,10,20,5,30,10,15,5,10,20,"Low"
21601,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,10,5,20,30,20,15,5,10,15,"Low"
21602,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,25,5,30,20,5,20,10,15,5,10,20,"Low"
21603,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,25,25,30,20,5,30,10,15,5,10,20,"Low"
21604,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,5,30,20,20,30,10,15,5,10,20,"Low"
21605,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,5,25,10,5,5,30,20,15,5,10,20,"Low"
21606,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,5,30,5,5,30,10,15,5,10,15,"Low"
21607,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,10,20,5,30,20,15,5,10,20,"Low"
21608,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,5,10,5,5,20,10,15,5,10,10,"Low"
21609,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,30,20,5,20,20,15,5,10,20,"Low"
21610,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,5,5,30,20,5,30,20,15,5,10,20,"Low"
21611,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,25,30,5,20,30,20,15,5,10,20,"Low"
21612,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,5,25,30,5,20,30,20,15,5,10,20,"Low"
21613,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,5,10,20,5,20,10,15,5,10,15,"Low"
21614,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,30,20,20,30,20,15,5,10,20,"Low"
21615,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,10,20,5,30,20,15,5,10,20,"Low"
21616,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,25,25,30,5,5,30,20,15,5,10,20,"Low"
21617,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,25,10,20,20,30,10,15,5,10,20,"Low"
21618,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,25,10,20,5,30,20,15,5,10,20,"Low"
21619,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,5,25,30,5,20,20,20,15,5,10,20,"Low"
21620,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,25,30,5,5,20,20,15,5,10,20,"Low"
21621,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,5,30,20,20,30,10,15,5,10,20,"Low"
21622,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,25,30,20,5,30,20,15,5,10,20,"Low"
21623,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,25,10,5,20,30,20,15,5,10,20,"Low"
21624,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,20,20,20,10,15,5,10,20,"Low"
21625,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,5,30,5,20,20,20,15,5,10,20,"Low"
21626,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,25,10,20,5,30,10,15,5,10,15,"Low"
21627,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,5,10,5,20,30,20,15,5,10,20,"Low"
21628,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,25,10,5,5,20,20,15,5,10,20,"Low"
21629,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,5,30,5,20,30,20,15,5,10,20,"Low"
21630,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,5,30,20,20,30,10,15,5,10,20,"Low"
21631,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,5,10,20,20,30,20,15,5,10,20,"Low"
21632,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,10,20,20,30,20,15,5,10,20,"Low"
21633,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,25,30,20,5,20,10,15,5,10,20,"Low"
21634,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,10,5,20,20,20,15,5,10,20,"Low"
21635,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,25,10,5,5,30,20,15,5,10,15,"Low"
21636,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,5,10,20,5,30,20,15,5,10,20,"Low"
21637,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,25,10,20,20,20,10,15,5,10,20,"Low"
21638,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,5,5,5,10,20,5,20,10,15,5,10,10,"Low"
21639,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,25,10,20,5,30,10,15,5,10,15,"Low"
21640,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,5,30,20,20,30,10,15,5,10,20,"Low"
21641,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,25,10,20,5,20,10,15,5,10,20,"Low"
21642,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,30,20,20,20,10,15,5,10,20,"Low"
21643,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,5,10,5,20,20,10,15,5,10,15,"Low"
21644,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,10,20,20,30,10,15,5,10,20,"Low"
21645,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,25,10,5,20,30,10,15,5,10,20,"Low"
21646,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,5,10,20,20,30,10,15,5,10,20,"Low"
21647,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,25,5,10,5,20,20,10,15,5,10,20,"Low"
21648,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,25,10,20,20,20,10,15,5,10,20,"Low"
21649,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,25,10,5,20,20,10,15,5,10,20,"Low"
21650,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,10,5,20,30,20,15,5,10,15,"Low"
21651,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,25,30,20,5,20,20,15,5,10,20,"Low"
21652,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,5,25,10,5,5,20,20,15,5,10,20,"Low"
21653,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,25,10,5,20,20,10,15,5,10,15,"Low"
21654,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,30,5,20,30,10,15,5,10,20,"Low"
21655,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,5,5,5,30,20,20,30,10,15,5,10,20,"Low"
21656,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,25,10,20,20,30,10,15,5,10,20,"Low"
21657,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,10,5,20,20,20,15,5,10,20,"Low"
21658,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,30,20,20,30,10,15,5,10,20,"Low"
21659,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,5,20,20,20,15,5,10,20,"Low"
21660,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,25,10,5,20,30,10,15,5,10,20,"Low"
21661,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,5,30,5,5,30,20,15,5,10,20,"Low"
21662,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,5,25,10,20,20,20,20,15,5,10,20,"Low"
21663,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,25,5,30,20,5,20,20,15,5,10,20,"Low"
21664,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,25,5,30,5,20,30,20,15,5,10,20,"Low"
21665,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,10,20,5,20,20,15,5,10,20,"Low"
21666,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,5,25,10,20,5,20,10,15,5,10,20,"Low"
21667,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,25,30,5,5,20,20,15,5,10,20,"Low"
21668,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,25,10,5,20,20,10,15,5,10,20,"Low"
21669,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,25,10,5,5,20,10,15,5,10,20,"Low"
21670,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,5,30,5,20,20,20,15,5,10,20,"Low"
21671,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,25,30,5,5,20,20,15,5,10,20,"Low"
21672,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,10,5,20,30,20,15,5,10,20,"Low"
21673,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,5,5,10,20,5,20,10,15,5,10,20,"Low"
21674,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,5,25,30,5,20,20,20,15,5,10,20,"Low"
21675,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,25,5,30,5,5,20,20,15,5,10,20,"Low"
21676,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,25,10,20,5,30,20,15,5,10,20,"Low"
21677,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,5,10,5,20,30,20,15,5,10,20,"Low"
21678,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,5,25,10,20,20,30,20,15,5,10,20,"Low"
21679,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,25,30,5,5,20,10,15,5,10,20,"Low"
21680,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,25,30,5,20,20,10,15,5,10,20,"Low"
21681,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,25,30,20,20,20,10,15,5,10,20,"Low"
21682,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,5,25,30,5,20,30,10,15,5,10,20,"Low"
21683,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,25,10,20,5,20,10,15,5,10,20,"Low"
21684,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,25,30,5,5,20,20,15,5,10,20,"Low"
21685,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,5,5,20,10,15,5,10,20,"Low"
21686,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,10,5,20,20,20,15,5,10,20,"Low"
21687,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,25,25,10,5,5,20,20,15,5,10,20,"Low"
21688,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,25,25,30,5,5,20,10,15,5,10,20,"Low"
21689,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,25,30,5,20,30,10,15,5,10,20,"Low"
21690,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,5,30,5,20,20,20,15,5,10,20,"Low"
21691,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,10,20,5,30,20,15,5,10,15,"Low"
21692,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,10,20,20,20,20,15,5,10,20,"Low"
21693,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,25,30,20,20,20,20,15,5,10,20,"Low"
21694,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,5,25,30,20,20,20,10,15,5,10,20,"Low"
21695,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,10,20,5,30,10,15,5,10,20,"Low"
21696,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,5,30,5,5,30,20,15,5,10,20,"Low"
21697,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,25,10,5,20,20,10,15,5,10,20,"Low"
21698,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,5,30,5,20,30,20,15,5,10,20,"Low"
21699,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,30,5,20,20,20,15,5,10,20,"Low"
21700,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,25,5,10,20,5,20,20,15,5,10,20,"Low"
21701,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,5,30,20,20,20,10,15,5,10,20,"Low"
21702,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,5,30,5,5,30,20,15,5,10,20,"Low"
21703,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,5,30,20,20,30,10,15,5,10,20,"Low"
21704,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,30,20,20,30,10,15,5,10,20,"Low"
21705,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,5,10,5,5,30,10,15,5,10,15,"Low"
21706,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,5,10,5,5,20,10,15,5,10,10,"Low"
21707,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,25,30,20,5,20,20,15,5,10,20,"Low"
21708,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,30,20,15,5,10,20,"Low"
21709,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,5,30,5,5,20,10,15,5,10,20,"Low"
21710,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,25,10,20,5,20,10,15,5,10,20,"Low"
21711,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,5,10,20,5,30,10,15,5,10,20,"Low"
21712,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,10,5,20,20,20,15,5,10,20,"Low"
21713,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,10,5,20,20,10,15,5,10,20,"Low"
21714,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,25,5,30,20,5,20,20,15,5,10,20,"Low"
21715,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,30,5,20,30,10,15,5,10,20,"Low"
21716,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,30,20,20,30,20,15,5,10,20,"Low"
21717,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,5,5,10,20,5,20,10,15,5,10,15,"Low"
21718,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,5,25,10,20,20,30,20,15,5,10,20,"Low"
21719,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,5,25,30,20,20,30,20,15,5,10,20,"Low"
21720,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,5,30,20,5,20,10,15,5,10,20,"Low"
21721,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,5,25,30,20,5,20,10,15,5,10,20,"Low"
21722,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,10,5,20,20,10,15,5,10,20,"Low"
21723,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,30,20,20,30,10,15,5,10,20,"Low"
21724,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,10,20,5,20,10,15,5,10,20,"Low"
21725,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,5,5,30,20,15,5,10,20,"Low"
21726,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,5,5,30,20,20,30,20,15,5,10,20,"Low"
21727,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,25,10,20,20,20,10,15,5,10,20,"Low"
21728,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,5,25,10,5,20,20,10,15,5,10,20,"Low"
21729,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,25,30,5,20,20,20,15,5,10,20,"Low"
21730,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,25,30,5,20,20,10,15,5,10,20,"Low"
21731,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,5,30,5,20,30,10,15,5,10,20,"Low"
